State,District,Taluka,Facility Name,Facility Type,Latitude,longitude,Street,Landmark,Locality,Region Indicator,Operational Status,Ownership Authority
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Balajinagar,SubCentre,17.51078826,78.56176928,Balaji nagar,Sriram nagar,Sriram nagar,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre Balanagar (Urban),SubCentre,17.46520815,78.45676079,VINAYKA NAGAR,BALA NAGAR,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Bogaram,SubCentre,17.50701529,78.6870794,BC Colony,Opp Govt Primary School,Near GP,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Dabilpur,SubCentre,17.6691103,78.47072572,BC.COLONEY,Near Primary School,Near Primary School,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Devarayamjal,SubCentre,17.56635432,78.52271162,Devaryamjal,Beside primary govt school,Beside primary govt school,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Gandhi Nagar (Urban),SubCentre,17.48032092,78.56291592,Gandhi Nagar,Near Upper primary School,Gandhi Nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Girinager (Urban),SubCentre,17.48875,78.4418,samrat functionhall veedhi,samrat functionhall,Girinagar near kondapochammagudi(small),Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Gowdavally,SubCentre,17.61025367,78.46959785,B.C.Coloney,G.P.office,B.C.Coloney,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Gujulramaram -I (Urban),SubCentre,17.53635028,78.40382338,Gajularamaram road,Gajularamaram  last busstop,Gajularamaram,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Gujulramaram -II (Urban),SubCentre,17.53422749,78.40290874,"Rodamesthrinagar ,Khaja pan shop lane","Kaja pan shop lane,Near Urdu school",Rodamesthrinagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Habsiguda (Urban),SubCentre,17.40567359,78.54384005,campus street No. 8,Near ISI Busstop,habsiguda g.g.colony,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre Harijan Basti (Urban),SubCentre,17.46149053,78.45026851,Harjanbasthi,Near Fathenagar Rly Sation Road,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre IndiraNehru nagar (Urban),SubCentre,17.45388107,78.52886662,I N NAGAR,NEAR CH HALL,I N NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Jaganguda,SubCentre,17.62431394,78.62526588,G.P Office veedhi,Comunite Hall,Jaganguda,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,Subcentre Jeedimetla (Urban),SubCentre,17.515224,78.472939,New LILLY little high school veedhi,Veternery hospital/ZPHS/N.L.,JEEDIMETLA,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Kalavathinagar (Urban),SubCentre,17.51826,78.44216,Kalavathinagar,near milk booth,Kalavathinagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Kamalanagar - I (Urban),SubCentre,17.47276341,78.56666833,Near Wonder Kids Play School,Mahesh Nagar,Kamalanagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Kapra- III (Urban),SubCentre,17.4933015,78.57447892,Old Muncipal Office,Sai Priya Colony,Kapra-III,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Keshavapur,SubCentre,17.63321991,78.6528638,Bus stand Main Road,near  primary school,keshavapur,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Keshavaram,SubCentre,17.63686499,78.65574986,G.P.O  raod,Z.P.H.S opp,Keshavaram,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Kompally,SubCentre,17.54459309,78.48938785,"G.P Office ,kompally",G.P Office,"G.P Office ,kompally",Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Kothapaet-I (Urban),SubCentre,17.37390365,78.54917228,Mohan nagar Mian Road,Mohan nagar Mian Road,Mohan ngar Main Road,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre KPHB Colony (Urban),SubCentre,17.4870339,78.39292288,IIIrd PHASE -1,KPHB COLONY,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre Kukatpally (Urban),SubCentre,17.49730243,78.39082807,KUKATPALLY,,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Kushaiguda (Urban),SubCentre,17.487175,78.578605,Kushaiguda,Near Bus Stop,ECIL Road,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Lalgadimalakpet,SubCentre,17.65673017,78.59950125,main raod,opp G.P.office,lalgadimalakpet,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Laxmapur,SubCentre,17.66321681,78.70178059,main road,Bus stand near  in govt school,laxmapur,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Laxminagar (Urban),SubCentre,17.39835358,78.56634915,community Hall vijayapuri,near uppalamma  temple,besid uppal,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre Malikarjun Nagar (Urban),SubCentre,17.51801167,78.44496042,COMMUNITTY HALL,OLD BOWENPALLY,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre Malkajigiri (Urban),SubCentre,17.45072358,78.53501558,GEETHA NAGAR,NEAR TEMPLE,MALKAJGIRI,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Medchal - I,SubCentre,17.63085926,78.48621614,old G.P.office,Near MRO office,Near MRO office,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Medchal -II,SubCentre,17.63276491,78.48283589,"lig 144 housing board colony,medchal,rangareddy districttelangana state",Near Market old hospital,Near Market old hospital,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre Mirjalguda (Urban),SubCentre,17.44405021,78.53123903,MIRJAL GUDA,NEAR DHARGA,MIRJAL GUDA,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre Moula Ali (Urban),SubCentre,17.45703338,78.55519786,MOULA ALI,KAMAN,MOULA ALI,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre N.T.R. nager (Urban),SubCentre,17.50962185,78.42560023,"NTR nagar,ward no 26","Srinivasnagar busstop,Navodaya school",NTR nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Nacharam (Urban),SubCentre,17.43066179,78.54971141,Near Carpenter shop,Near Carpenter shop,Ambedkar Nagar Nacharam,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Nagole (Urban),SubCentre,17.37450265,78.56204286,Nagole Govt school,Nagole Govt school,Bandla guda Nagole,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Nizampet,SubCentre,17.51964355,78.37871522,ZPHS school veedhi,ZPHS schooL,Seetharamnagar,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Nuthankal,SubCentre,17.68337296,78.44340339,BC.COLONEY,G.P.office,G.P.office,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Pudur,SubCentre,17.61995282,78.52740146,Kumarri Basthi road,Near Pochamma temple,Kumarri Basthi road,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Quthbullapur - I (Urban),SubCentre,17.50332411,78.46026242,venugopalswamytemple veedhi,venugopalswamytemple,"Gardenbasthi,old post office,Quthbullapur",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Ramanthapur-A (Urban),SubCentre,17.39835358,78.53922129,indiranagar Ramanthapur,Ramanthapur janda,indiranagar Ramanthapur,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Ramanthapur-B (Urban),SubCentre,17.39307071,78.53511214,RTC Colony E-seva,RTC Colony E-seva,Beside  Monday market,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre Ramkirshnapuram (Urban),SubCentre,17.47736089,78.52923408,R K PURAM,GOVT SCHOOL,R K PURAM,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,SubCentre Rampally,SubCentre,17.46913038,78.64214972,GP Area,Opp : Rampally Bus stop,Near Bus Stop,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Ravalkole,SubCentre,17.65859594,78.52559835,MUSLIM BASTHI,G.P.office,G.P.office,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre S.P.Nager (Urban),SubCentre,17.45092828,78.5420537,S P NAGAR,NEAR BUSTOP,S P NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Shamirpet,SubCentre,17.59371612,78.57021086,Beside phc.shamerpet,Beside phc.shamerpet,Shamerpet,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Shapur nager (Urban),SubCentre,17.51420049,78.44269931,"Water tank,Balaiah hotel veedhi,Ramaram road","Water tank,Balaiah hotel,Ramaram road","Shapurnagar,Ramaram road",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,SubCentre Srirangavaram,SubCentre,17.65590208,78.42529714,Near Primary School,Near Primary School,Near Primary School,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Suraramcolony (Urban),SubCentre,17.545342,78.4235,Suraram colony,"Siddhardha school, & also nearby 2nd Omjenda",NTR  road,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Thumukunta,SubCentre,17.56431755,78.55320632,Thumkunta,Dwakra building,Dwakra building,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Thurkapally,SubCentre,17.67094526,78.59393567,,,Turkaplly,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Shamirpet,SubCentre Uddamary,SubCentre,17.61621536,78.67705196,ushasharpally raod,near library uddamari,uddamari,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,SubCentre Uppal (Urban),SubCentre,17.40494672,78.56557131,beerappagadda,Near Masjeed,Beerappagadda,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,SubCentre Venkateshnager (Urban),SubCentre,17.49497,78.41124,Satyagnan school veedhi,Ngo urban health centre (new)/Satyagnanschool,Venkateswarnagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,SubCentre Vinayaknagar (Urban),SubCentre,17.4692706,78.5390818,VINAYAK NAGAR,NEAR SHIVA TEMPLE,VINAYAK NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,SubCentre VV Nagar (Urban),SubCentre,17.5053976,78.4083949,COMMUNITTY HALL,YELLAMMA BANDA,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,"SubCentre, Bhagathsing Nagar (Urban)",SubCentre,17.49468802,78.44525278,"Road no -13,Bhagathsinghnagar",Road no 15 near  ration shop,Bhagathsinghnagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,"SubCentre, Bowrampet",SubCentre,17.56212349,78.39856893,B.C colony veedhi,G.P Office,"side by G.P office,Bowrampet",Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,"SubCentre, Cheeriyal",SubCentre,17.51452278,78.62871319,BC Colony,Near SBH Bank,Near SBH,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,"SubCentre, Dundigal",SubCentre,17.57379925,78.42290461,G.P Office veedhi,G.P Office,near dundigal busstop/AWC,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"SubCentre, Fatehnagar (Urban)",SubCentre,17.45939757,78.44930023,WARD OFFICE,FATHE NAGAR,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"SubCentre, Gundlapochampally",SubCentre,17.5649532,78.4935686,UPS road,UPS,II word,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"SubCentre, Hasmathpet (Urban)",SubCentre,17.4733907,78.4872136,Harjanbasthi,HASMATHPET,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"SubCentre, Jagadgirigutta (Urban)",SubCentre,17.50603047,78.41881424,PRAGATHI NAGAR,JAGATHGIRIGUTTA,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,"SubCentre, Keesara",SubCentre,17.52393547,78.66645724,Gram Panchayat,Gram Panchayat,GP Area,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"SubCentre, Moosapet (Urban)",SubCentre,17.46814279,78.4243302,COMMUNITTY HALL,JANATHA NAGAR,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"SubCentre, Muskipet (Urban)",SubCentre,17.46895128,78.42083126,WARD OFFICE,MUSKIPET,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,"SubCentre, Nagaram",SubCentre,17.48920328,78.61308664,"Old Village, Gp Area",Near Deccan Grameena Bank,Near Bus Stop,Rural,Functional,State Government
Telangana,Medchal Malkajgiri,Keesara,"SubCentre, North Kamlanagar (Urban)",SubCentre,17.47470783,78.56856197,Round Building,Lions Club,North Kamalanagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,"SubCentre, Quthubullapur - II (Urban)",SubCentre,17.50142093,78.47238868,Saiswaroop hospital veedhi,Saiswaroop hospital,nearby chinthel busstop,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,"SubCentre, Raju Colony (Urban)",SubCentre,17.4661189,78.4531696,RAJU COLONY,RAJU COLONY,BALA NAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,Urban  Primary Health Centre  Shapur Nagar (Urban),Urban Health Centre (UPHC),17.51420049,78.44269931,"Balaiah hotel veedhi,Ramaram road road","Water tank  ,Balaiah hotel,Ramaram road","near near watertank balaiah hotel, Ramaram road",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,Urban  Primary Health Centre Venkatreddy Nagar (Urban),Urban Health Centre (UPHC),17.38611879,78.52827385,VENKATREDDY NAGAR,NEAR KANYAKAPARAMESHWARI TEMPLE,RAMANTHAPUR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Balanagar,Urban Health Centre  Parvathnagar  (Urban),Urban Health Centre (UPHC),17.45694638,78.39942455,"Allapur, Parvathnagar",Near Parvathnagar Auto stand,Parvathnagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Center, Deenabandu colony",Urban Health Centre (UPHC),17.4973249,78.4229945,Deenabandu colony,Deenabandu colony,Deenabandu colony,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Center, Devender Nagar",Urban Health Centre (UPHC),17.5794279,78.3629704,Devender Nagar,Devender Nagar,Devender Nagar,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Center, Jeedimetla, Quthbullapur",Urban Health Centre (UPHC),17.5141338,78.4250457,"Jeedimetla, Quthbullapur","Jeedimetla, Quthbullapur","Jeedimetla, Quthbullapur",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Malkajgiri,Urban Primary Health Centre  Vinayaknagar (Urban),Urban Health Centre (UPHC),17.46869543,78.54072332,UHC VINAYAKNAGAR,NEAR/NERADMET-X ROAD,UHC VINAYAKNAGAR,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,Urban Primary Health Centre Mallapur (Urban),Urban Health Centre (UPHC),17.44576975,78.57662737,SURYANAGAR  COLONY,NEAR NOVA,FCI ROAD,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Qutballapur,Urban Primary Health Centre Quthbullapur Village,Urban Health Centre (UPHC),17.50085048,78.45781222,CPR COLONY,BESIDE MASJID,Quthbullapur,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Uppal,"Urban Primary Health Centre, Boduppal",Urban Health Centre (UPHC),17.39189,78.55901,"Sri Sai Colony, Road No.2,","Sri Sai Colony, Road No.2,","Sri Sai Colony, Road No.2, Boduppal.",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Ghatkesar,"Urban Primary Health Centre, Cherlapally",Urban Health Centre (UPHC),17.46191,78.59572,"Pedda Cherlapally, Kapra","Pedda Cherlapally, Kapra","Pedda Cherlapally, Kapra",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Gajula Ramaram",Urban Health Centre (UPHC),17.51814,78.43598,"Shiva Sai Hills, Gajularamaram","Shiva Sai Hills, Gajularamaram","Shiva Sai Hills, Gajularamaram",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,Medchal,"Urban Primary Health Centre, Hasmathpet",Urban Health Centre (UPHC),17.48335,78.38707,Hasmathpet,Hasmathpet,Hasmathpet,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Jagadgirigutta",Urban Health Centre (UPHC),17.49077,78.44124,"Hanuman Nagar, near St.Pauls High School","Opp.Dheena Bhandu Colony,",Jagadgirigutta,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Kothapet",Urban Health Centre (UPHC),17.30977,78.48692,"new Maruthinagar, Kothape","new Maruthinagar, Kothape","new Maruthinagar, Kothape",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Kukatpally",Urban Health Centre (UPHC),17.49479,78.39964,"Sub Centre, Kukatpally, near Kukatpally busstop",near Kukatpally busstop,"Sub Centre, Kukatpally, near Kukatpally busstop",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Macha Bollaram",Urban Health Centre (UPHC),17.52717,78.53679,Macha Bollaram,Macha Bollaram,Macha Bollaram,Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Moosapet",Urban Health Centre (UPHC),17.48067,78.41983,"Mahila Mandal building, Janatha Nagar, Multi skill building","Mahila Mandal building, Janatha Nagar, Multi skill building","Mahila Mandal building, Janatha Nagar, Multi skill building",Urban,Functional,State Government
Telangana,Medchal Malkajgiri,,"Urban Primary Health Centre, Moulali",Urban Health Centre (UPHC),17.4365,78.54388,"Meghan Akash Arcade, Moulali","Meghan Akash Arcade, Moulali","Meghan Akash Arcade, Moulali",Urban,Functional,State Government
